1;1348852
2;1348852
3;1348852
4;1348737
5;1348729
6;1348729
7;1347301
8;1340575
9;1340702
10;1340878
11;1337310
12;1336551
13;1338692
14;1338724
15;1338832
16;1338810
17;1337057
18;1337261
19;1337121
20;1337539
21;1337775
22;1337920
23;1337993
24;1337247
25;1337294
26;1337282
27;1335048
28;1335999
29;1336225
30;1336571
31;1336633
32;1336439
33;1336422
34;1335962
35;1335950
36;1335509
37;1335345
38;1333722
39;1332480
40;1332341
41;1333377
42;1333617
43;1333634
44;1333648
45;1333619
46;1332230
47;1332264
48;1332264
49;1331671
50;1331690
51;1331178
52;1329393
53;1329349
54;1329350
55;1329342
56;1329370
57;1329375
58;1329391
59;1329417
60;1329431
61;1329418
62;1329388
63;1329368
64;1329319
65;1329295
66;1329312
67;1329251
68;1329160
69;1329150
70;1329156
71;1329156
72;1329156
73;1329156
74;1329120
75;1329098
76;1329114
77;1329090
78;1329065
79;1328942
80;1328831
81;1328831
82;1328832
83;1328808
84;1328797
85;1328748
86;1328758
87;1328750
88;1328748
89;1328714
90;1328697
91;1328729
92;1328700
93;1328705
94;1328649
95;1328494
96;1328420
97;1328414
98;1328455
99;1328507
100;1328540
101;1328553
102;1328469
103;1328442
104;1328471
105;1328472
106;1328420
107;1328394
108;1328394
109;1328394
110;1328382
111;1328380
112;1328131
113;1328123
114;1328118
115;1328118
116;1328097
117;1328094
118;1328007
119;1328045
120;1328053
121;1328026
122;1328020
123;1328005
124;1327863
125;1327838
126;1327702
127;1327716
128;1327686
129;1327687
130;1327678
131;1327659
132;1327647
133;1327576
134;1327615
135;1327615
136;1327566
137;1327515
138;1327572
139;1327511
140;1327390
141;1327383
142;1327367
143;1327339
144;1327353
145;1327296
146;1327276
147;1327234
148;1327279
149;1327269
150;1327272
151;1327249
152;1327239
153;1327232
154;1327234
155;1327141
156;1327092
157;1327070
158;1327079
159;1327013
160;1326982
161;1326975
162;1326785
163;1326880
164;1326785
165;1326760
166;1326766
167;1326765
168;1326766
169;1326741
170;1326867
171;1326579
172;1326579
173;1326579
174;1326579
175;1326515
176;1326560
177;1326533
178;1326533
179;1326499
180;1326507
181;1326310
182;1326270
183;1326270
184;1326270
185;1326270
186;1326262
187;1326268
188;1326233
189;1326160
190;1326109
191;1326165
192;1326161
193;1326161
194;1326127
195;1326169
196;1326152
197;1326148
198;1326072
199;1325996
200;1326056
201;1326035
202;1326000
203;1325910
204;1325797
205;1325747
206;1325620
207;1325659
208;1325770
209;1325715
210;1325692
211;1325674
212;1325536
213;1325544
214;1325621
215;1325608
216;1325555
217;1325530
218;1325530
219;1325550
220;1325517
221;1325316
222;1325316
223;1325316
224;1325312
225;1325302
226;1325290
227;1325271
228;1325226
229;1325196
230;1325159
231;1325169
232;1325056
233;1325097
234;1325064
235;1325100
236;1325047
237;1324923
238;1324945
239;1324924
240;1324937
241;1324819
242;1324881
243;1324869
244;1324845
245;1324631
246;1324609
247;1324700
248;1324700
249;1324706
250;1324715
251;1324711
252;1324629
253;1324643
254;1324609
255;1324524
256;1324490
257;1324482
258;1324418
259;1324367
260;1324385
261;1324295
262;1324395
263;1324356
264;1324284
265;1324250
266;1324222
267;1324066
268;1324105
269;1324094
270;1324074
271;1324113
272;1324091
273;1324074
274;1324068
275;1324021
276;1323955
277;1323983
278;1323983
279;1323983
280;1323976
281;1323910
282;1323910
283;1323888
284;1323888
285;1323818
286;1323755
287;1323806
288;1323638
289;1323642
290;1323637
291;1323640
292;1323640
293;1323634
294;1323608
295;1323610
296;1323535
297;1323534
298;1323499
299;1323499
300;1323512
301;1323402
302;1323488
303;1323494
304;1323308
305;1323372
306;1323281
307;1323313
308;1323314
309;1323326
310;1323294
311;1323181
312;1323129
313;1323063
314;1323138
315;1322928
316;1322928
317;1322928
318;1322928
319;1322928
320;1322928
321;1322911
322;1322902
323;1322854
324;1322852
325;1322765
326;1322769
327;1322772
328;1322812
329;1322700
330;1322720
331;1322721
332;1322636
333;1322533
334;1322582
335;1322582
336;1322582
337;1322582
338;1322574
339;1322564
340;1322536
341;1322374
342;1322230
343;1322259
344;1322286
345;1322286
346;1322274
347;1322274
348;1322262
349;1322230
350;1322219
351;1322114
352;1322136
353;1322135
354;1322029
355;1322038
356;1321999
357;1321999
358;1321892
359;1321931
360;1321814
361;1321783
362;1321699
363;1321712
364;1321732
365;1321531
366;1321538
367;1321538
368;1321411
369;1321251
370;1321307
371;1321347
372;1321241
373;1321242
374;1321235
375;1321191
376;1321200
377;1321147
378;1321121
379;1321108
380;1321108
381;1320948
382;1320923
383;1320872
384;1320823
385;1320805
386;1320837
387;1320831
388;1320810
389;1320785
390;1320777
391;1320649
392;1320647
393;1320693
394;1320678
395;1320641
396;1320619
397;1320594
398;1320613
399;1320543
400;1320564
401;1320547
402;1320524
403;1320524
404;1320524
405;1320524
406;1320490
407;1320501
408;1320382
409;1320382
410;1320382
411;1320382
412;1320382
413;1320360
414;1320351
415;1320368
416;1320368
417;1320303
418;1320303
419;1320169
420;1320212
421;1320206
422;1320204
423;1320183
424;1320193
425;1320127
426;1320127
427;1320102
428;1320085
429;1320076
430;1320028
431;1320028
432;1319878
433;1319828
434;1319794
435;1319719
436;1319684
437;1319664
438;1319732
439;1319721
440;1319738
441;1319700
442;1319749
443;1319735
444;1319566
445;1319538
446;1319470
447;1319466
448;1319490
449;1319414
450;1319371
451;1319386
452;1319468
453;1319464
454;1319388
455;1319331
456;1319386
457;1319351
458;1319273
459;1319320
460;1319317
461;1319321
462;1319270
463;1318942
464;1319126
465;1318949
466;1318949
467;1318947
468;1318968
469;1318971
470;1318924
471;1318916
472;1318840
473;1318771
474;1318719
475;1318719
476;1318719
477;1318718
478;1318574
479;1318487
480;1318660
481;1318616
482;1318671
483;1318430
484;1318409
485;1318418
486;1318488
487;1318377
488;1318398
489;1318396
490;1318396
491;1318368
492;1318364
493;1318246
494;1318314
495;1318283
496;1318330
497;1318282
498;1318107
499;1318031
500;1318047
501;1318047
502;1318037
503;1318024
504;1318021
505;1317978
506;1317900
507;1317963
508;1317899
509;1317933
510;1317942
511;1317944
512;1317809
513;1317768
514;1317737
515;1317759
516;1317696
517;1317692
518;1317626
519;1317626
520;1317558
521;1317524
522;1317591
523;1317645
524;1317591
525;1317596
526;1317594
527;1317516
528;1317259
529;1317259
530;1317259
531;1317259
532;1317261
533;1317133
534;1317105
535;1317067
536;1317078
537;1317052
538;1317041
539;1317019
540;1316978
541;1316909
542;1316896
543;1316804
544;1316786
545;1316780
546;1316787
547;1316443
548;1316498
549;1316409
550;1316382
551;1316398
552;1316556
553;1316561
554;1316545
555;1316510
556;1316394
557;1316288
558;1316295
559;1316373
560;1316383
561;1316328
562;1316333
563;1316341
564;1316339
565;1316363
566;1316315
567;1316218
568;1316164
569;1316164
570;1316027
571;1315923
572;1316050
573;1315767
574;1315855
575;1315861
576;1315820
577;1315598
578;1315505
579;1315505
580;1315402
581;1315436
582;1315340
583;1315256
584;1315311
585;1315196
586;1315266
587;1315108
588;1315064
589;1315012
590;1315037
591;1314970
592;1314995
593;1314959
594;1314850
595;1314889
596;1314862
597;1314901
598;1314882
599;1314868
600;1314771
601;1314794
602;1314804
603;1314804
604;1314771
605;1314763
606;1314750
607;1314677
608;1314544
609;1314556
610;1314575
611;1314588
612;1314584
613;1314478
614;1314388
615;1314421
616;1314394
617;1314372
618;1314302
619;1314302
620;1314301
621;1314307
622;1314294
623;1314285
624;1314287
625;1314286
626;1314286
627;1314245
628;1314198
629;1314183
630;1314183
631;1314185
632;1314121
633;1314071
634;1314090
635;1314094
636;1314044
637;1314069
638;1314067
639;1314060
640;1314036
641;1314019
642;1313941
643;1313972
644;1313981
645;1313929
646;1313929
647;1313929
648;1313902
649;1313822
650;1313747
651;1313812
652;1313851
653;1313800
654;1313835
655;1313827
656;1313707
657;1313690
658;1313657
659;1313689
660;1313791
661;1313704
662;1313716
663;1313753
664;1313768
665;1313786
666;1313777
667;1313638
668;1313648
669;1313641
670;1313655
671;1313553
672;1313566
673;1313599
674;1313583
675;1313455
676;1313453
677;1313453
678;1313453
679;1313453
680;1313444
681;1313280
682;1313280
683;1313280
684;1313280
685;1313280
686;1313218
687;1313111
688;1313249
689;1313145
690;1313239
691;1313223
692;1313109
693;1313129
694;1313129
695;1313131
696;1312980
697;1312989
698;1313049
699;1313032
700;1313058
701;1313026
702;1312957
703;1312957
704;1312957
705;1312945
706;1312913
707;1312869
708;1312876
709;1312877
710;1312872
711;1312885
712;1312880
713;1312702
714;1312722
715;1312689
716;1312688
717;1312529
718;1312656
719;1312673
720;1312631
721;1312523
722;1312639
723;1312632
724;1312665
725;1312674
726;1312674
727;1312682
728;1312685
729;1312657
730;1312547
731;1312534
732;1312537
733;1312537
734;1312536
735;1312439
736;1312420
737;1312425
738;1312452
739;1312459
740;1312453
741;1312361
742;1312309
743;1312170
744;1312048
745;1312147
746;1312147
747;1312147
748;1312137
749;1311920
750;1311916
751;1311911
752;1311944
753;1311933
754;1311896
755;1311938
756;1311939
757;1311895
758;1311704
759;1311359
760;1311598
761;1311632
762;1311626
763;1311346
764;1311292
765;1311376
766;1311403
767;1311371
768;1311184
769;1311179
770;1311223
771;1311274
772;1311385
773;1311351
774;1311388
775;1311216
776;1311143
777;1311233
778;1311162
779;1311246
780;1310950
781;1310949
782;1310903
783;1310904
784;1310953
785;1310930
786;1310951
787;1310815
788;1310819
789;1310819
790;1310803
791;1310770
792;1310770
793;1310750
794;1310750
795;1310696
796;1310655
797;1310620
798;1310560
799;1310507
800;1310522
801;1310413
802;1310476
803;1310474
804;1310399
805;1310356
806;1310479
807;1310444
808;1310466
809;1310466
810;1310494
811;1310472
812;1310367
813;1310351
814;1310317
815;1310260
816;1310121
817;1310116
818;1310121
819;1310104
820;1310050
821;1310035
822;1310041
823;1310011
824;1310004
825;1310004
826;1309881
827;1309795
828;1309915
829;1309841
830;1309855
831;1309834
832;1309822
833;1309729
834;1309720
835;1309786
836;1309763
837;1309533
838;1309625
839;1309634
840;1309613
841;1309614
842;1309614
843;1309614
844;1309580
845;1309595
846;1309565
847;1309484
848;1309534
849;1309517
850;1309505
851;1309510
852;1309531
853;1309497
854;1309471
855;1309428
856;1309417
857;1309417
858;1309407
859;1309387
860;1309047
861;1309047
862;1309047
863;1309035
864;1309033
865;1309033
866;1309011
867;1309014
868;1309022
869;1308988
870;1309016
871;1309010
872;1308992
873;1308992
874;1308964
875;1308895
876;1308877
877;1308897
878;1308917
879;1308956
880;1308942
881;1308899
882;1308885
883;1308901
884;1308904
885;1308854
886;1308840
887;1308848
888;1308844
889;1308678
890;1308688
891;1308688
892;1308702
893;1308753
894;1308617
895;1308657
896;1308571
897;1308507
898;1308507
899;1308632
900;1308548
901;1308513
902;1308352
903;1308390
904;1308429
905;1308417
906;1308268
907;1308311
908;1308246
909;1308320
910;1308338
911;1308169
912;1308154
913;1308136
914;1308133
915;1308080
916;1308120
917;1308044
918;1307943
919;1307941
920;1307941
921;1307977
922;1307995
923;1307871
924;1307816
925;1307809
926;1307819
927;1307822
928;1307824
929;1307759
930;1307740
931;1307711
932;1307711
933;1307675
934;1307546
935;1307553
936;1307553
937;1307540
938;1307546
939;1307520
940;1307497
941;1307477
942;1307477
943;1307442
944;1307412
945;1307400
946;1307388
947;1307402
948;1307337
949;1307255
950;1307236
951;1307197
952;1307256
953;1307256
954;1307143
955;1307091
956;1307159
957;1307171
958;1307223
959;1307212
960;1307190
961;1307235
962;1307246
963;1307231
964;1307173
965;1307127
966;1307118
967;1307126
968;1307089
969;1307117
970;1307119
971;1307125
972;1307118
973;1307118
974;1306827
975;1306947
976;1306947
977;1306948
978;1306951
979;1306951
980;1306956
981;1306941
982;1306853
983;1306817
984;1306878
985;1306833
986;1306816
987;1306816
988;1306783
989;1306755
990;1306745
991;1306746
992;1306763
993;1306682
994;1306474
995;1306648
996;1306623
997;1306605
998;1306610
999;1306653
1000;1306639
1001;1306667
1002;1306748
1003;1306587
1004;1306607
1005;1306526
1006;1306543
1007;1306521
1008;1306554
1009;1306458
1010;1306275
1011;1306275
1012;1306275
1013;1306275
1014;1306273
1015;1306263
1016;1306241
1017;1306247
1018;1306247
1019;1306185
1020;1306271
1021;1306280
1022;1306280
1023;1306277
1024;1306277
1025;1306274
1026;1306190
1027;1306198
1028;1306182
1029;1306193
1030;1306180
1031;1306059
1032;1306014
1033;1305998
1034;1306010
1035;1306012
1036;1305971
1037;1305973
1038;1305975
1039;1305968
1040;1305963
1041;1305925
1042;1305928
1043;1305859
1044;1305850
1045;1305837
1046;1305851
1047;1305843
1048;1305842
1049;1305749
1050;1305684
1051;1305676
1052;1305598
1053;1305523
1054;1305523
1055;1305479
1056;1305435
1057;1305480
1058;1305451
1059;1305405
1060;1305405
1061;1305205
1062;1305196
1063;1305205
1064;1305175
1065;1305188
1066;1305183
1067;1305181
1068;1305186
1069;1305181
1070;1305092
1071;1305114
1072;1304908
1073;1304952
1074;1304952
1075;1304879
1076;1304889
1077;1304908
1078;1304908
1079;1304892
1080;1304894
1081;1304896
1082;1304855
1083;1304815
1084;1304834
1085;1304860
1086;1304745
1087;1304763
1088;1304778
1089;1304778
1090;1304775
1091;1304778
1092;1304759
1093;1304665
1094;1304680
1095;1304686
1096;1304668
1097;1304691
1098;1304691
1099;1304669
1100;1304655
1101;1304669
1102;1304503
1103;1304503
1104;1304507
1105;1304501
1106;1304522
1107;1304500
1108;1304481
1109;1304426
1110;1304436
1111;1304228
1112;1304348
1113;1304252
1114;1304165
1115;1304211
1116;1304205
1117;1304289
1118;1304266
1119;1304265
1120;1304265
1121;1304213
