1;3432109
2;3432109
3;3432109
4;3432109
5;3432109
6;3432109
7;3432109
8;3432109
9;3432109
10;3417837
11;3417837
12;3414007
13;3403896
14;3390298
15;3390298
16;3374599
17;3374599
18;3374599
19;3370815
20;3370815
21;3366155
22;3366155
23;3361417
24;3361417
25;3359341
26;3359341
27;3348693
28;3348693
29;3348693
30;3348693
31;3348693
32;3345425
33;3345425
34;3341665
35;3341665
36;3340584
37;3340584
38;3340584
39;3340584
40;3340584
41;3340584
42;3339212
43;3336766
44;3336563
45;3334681
46;3334681
47;3334681
48;3334681
49;3334658
50;3330081
51;3330081
52;3328556
53;3327298
54;3327298
55;3327298
56;3327298
57;3327298
58;3327298
59;3327298
60;3327298
61;3326192
62;3325102
63;3325102
64;3324776
65;3323814
66;3323450
67;3323450
68;3321542
69;3321542
70;3321360
71;3321360
72;3321360
73;3321279
74;3319371
75;3319371
76;3319371
77;3319081
78;3319081
79;3319081
80;3319081
81;3318855
82;3318855
83;3318855
84;3317655
85;3317655
86;3317655
87;3317227
88;3317227
89;3317227
90;3316299
91;3316299
92;3316299
93;3316299
94;3315907
95;3315907
96;3314832
97;3314832
98;3314832
99;3314586
100;3313734
101;3313734
102;3313734
103;3313681
104;3313547
105;3312645
106;3312645
107;3312131
108;3312131
109;3312131
110;3312035
111;3312035
112;3311592
113;3311374
114;3310973
115;3310973
116;3310973
117;3310973
118;3310697
119;3310697
120;3310697
121;3310608
122;3310608
123;3310327
124;3310061
125;3310061
126;3310061
127;3309572
128;3309572
129;3309572
130;3309572
131;3309371
132;3309371
133;3308666
134;3308666
135;3308666
136;3308444
137;3307792
138;3307341
139;3307278
140;3306792
141;3306792
142;3306792
143;3306646
144;3306234
145;3306234
146;3305780
147;3305728
148;3305728
149;3305420
150;3305420
151;3305301
152;3304369
153;3304369
154;3303895
155;3303338
156;3303129
157;3303129
158;3302956
159;3301772
160;3301772
161;3301403
162;3301403
163;3301403
164;3301032
165;3301032
166;3301032
167;3300533
168;3300482
169;3300086
170;3299212
171;3299212
172;3299212
173;3299093
174;3298650
175;3298650
176;3298013
177;3298013
178;3298013
179;3298010
180;3298010
181;3297775
182;3297775
183;3297649
184;3297464
185;3297263
186;3297263
187;3297263
188;3297122
189;3296627
190;3296627
191;3295753
192;3295492
193;3295492
194;3295492
195;3295360
196;3295311
197;3295311
198;3295246
199;3294772
200;3294301
201;3294301
202;3294301
203;3293993
204;3293142
205;3293045
206;3293045
207;3292832
208;3292540
209;3292060
210;3292060
211;3292060
212;3291168
213;3290900
214;3290900
215;3290900
216;3290900
217;3290900
218;3290900
219;3290421
220;3290421
221;3290421
222;3290389
223;3290115
224;3290115
225;3289811
226;3289811
227;3289811
228;3289811
229;3288957
230;3288957
231;3288957
232;3288957
233;3288957
234;3288957
235;3288451
236;3288451
237;3288451
238;3288451
239;3287906
240;3287906
241;3287906
242;3287906
243;3287906
244;3287606
245;3287606
246;3287254
247;3287254
248;3286895
249;3286248
250;3286248
251;3286248
252;3286248
253;3285907
254;3285907
255;3285907
256;3285325
257;3285325
258;3285325
259;3285325
260;3285255
261;3285255
262;3284600
263;3284600
264;3284154
265;3284154
266;3283528
267;3283528
268;3283528
269;3283522
270;3282941
271;3282941
272;3282181
273;3282181
274;3282181
275;3282181
276;3282181
277;3282179
278;3281732
279;3281732
280;3281689
281;3281363
282;3281172
283;3280919
284;3280919
285;3280873
286;3280525
287;3280079
288;3280079
289;3279791
290;3279608
291;3279608
292;3279608
293;3279400
294;3279400
295;3279400
296;3279264
297;3278756
298;3278379
299;3278379
300;3278379
301;3278379
302;3277639
303;3277639
304;3277381
305;3277381
306;3277168
307;3277168
308;3276911
309;3276911
310;3276588
311;3276588
312;3276453
313;3276413
314;3276281
315;3276260
316;3275880
317;3275612
318;3275138
319;3275138
320;3275049
321;3275007
322;3274829
323;3274670
324;3274670
325;3274634
326;3274633
327;3273980
328;3273980
329;3273980
330;3273980
331;3273980
332;3273516
333;3273516
334;3273514
335;3273492
336;3273294
337;3272930
338;3272188
339;3272188
340;3272188
341;3272139
342;3272095
343;3271928
344;3271565
345;3270872
346;3270872
347;3270872
348;3270703
349;3270703
350;3270703
351;3270397
352;3270397
353;3270159
354;3270159
355;3270159
356;3269905
357;3269763
358;3269735
359;3269576
360;3268586
361;3268586
362;3268586
363;3268586
364;3268149
365;3268149
366;3268111
367;3268111
368;3267680
369;3267680
370;3267188
371;3267188
372;3267188
373;3266887
374;3266833
375;3266448
376;3266448
377;3266432
378;3266432
379;3266432
380;3266182
381;3265990
382;3265490
383;3265490
384;3265490
385;3265490
386;3265321
387;3265158
388;3265158
389;3265158
390;3265044
391;3264557
392;3264034
393;3263970
394;3263970
395;3263970
396;3263970
397;3263651
398;3263620
399;3263521
400;3263163
401;3263163
402;3263152
403;3263152
404;3263013
405;3262697
406;3262619
407;3262509
408;3262030
409;3262030
410;3262030
411;3262030
412;3262030
413;3262018
414;3261976
415;3261786
416;3261523
417;3261165
418;3261165
419;3261165
420;3261165
421;3261042
422;3261004
423;3260652
424;3260469
425;3260469
426;3260331
427;3260214
428;3260214
429;3259983
430;3259983
431;3259921
432;3259834
433;3259493
434;3259129
435;3259129
436;3258628
437;3258628
438;3258520
439;3258520
440;3258520
441;3258455
442;3258365
443;3258359
444;3258049
445;3258049
446;3257340
447;3257340
448;3257021
449;3256648
450;3256648
451;3256558
452;3256166
453;3256166
454;3256166
455;3256141
456;3255638
457;3255638
458;3255461
459;3254892
460;3254892
461;3254705
462;3254432
463;3254170
464;3254003
465;3253720
466;3253711
467;3253711
468;3253674
469;3253000
470;3253000
471;3253000
472;3252989
473;3252979
474;3252735
475;3252340
476;3252092
477;3252092
478;3252092
479;3251938
480;3251764
481;3251763
482;3251527
483;3251527
484;3250907
485;3250907
486;3250907
487;3250583
488;3250555
489;3250555
490;3249828
491;3249828
492;3249828
493;3249177
494;3249177
495;3249099
496;3248833
497;3248833
498;3248833
499;3248747
500;3248747
501;3248747
502;3248460
503;3248460
504;3247874
505;3247874
506;3247874
507;3247416
508;3247069
509;3247069
510;3247069
511;3246951
512;3246951
513;3246951
514;3246951
515;3246525
516;3246525
517;3246525
518;3246369
519;3246241
520;3245473
521;3245473
522;3245473
523;3245473
524;3245473
525;3245435
526;3245435
527;3245254
528;3245251
529;3244992
530;3244977
531;3244977
