1;0,130363
2;0,2005352
3;0,201273766666667
4;0,2050512
5;0,20638426
6;0,2091748
7;0,211494685714286
8;0,2132360625
9;0,215261433333333
10;0,21692002
11;0,217304154545455
12;0,2177199
13;0,217771784615385
14;0,218284657142857
15;0,22002032
16;0,2209311125
17;0,221373358823529
18;0,2221471
19;0,223283821052632
20;0,22437646
21;0,226429619047619
22;0,226899518181818
23;0,228274682608696
24;0,228566454166667
25;0,22888236
26;0,2285387
27;0,227349881481481
28;0,226103775
29;0,225171324137931
30;0,224765026666667
31;0,224581583870968
32;0,22442543125
33;0,224386157575758
34;0,224015238235294
35;0,225153882857143
36;0,226458375
37;0,226977705405405
38;0,227535831578947
39;0,227665848717949
40;0,2270978725
41;0,226562670731707
42;0,225572716666667
43;0,224749790697674
44;0,223859447727273
45;0,222782013333333
46;0,221511336956522
47;0,220481595744681
48;0,219254870833333
49;0,218350508163265
50;0,217586074
51;0,216936947058824
52;0,216360690384615
53;0,216269862264151
54;0,216378898148148
55;0,216174229090909
56;0,216075833928571
57;0,216316901754386
58;0,216612687931034
59;0,216614905084746
60;0,216686675
61;0,216821331147541
62;0,216805140322581
63;0,217006453968254
64;0,217081053125
65;0,217430755384615
66;0,2177446
67;0,217932786567164
68;0,218064314705882
69;0,218210047826087
70;0,218282085714286
71;0,218527190140845
72;0,218738141666667
73;0,218867873972603
74;0,219047537837838
75;0,219587548
76;0,219535984210526
77;0,219626292207792
78;0,219791435897436
79;0,219787917721519
80;0,219672765
81;0,219454101234568
82;0,219267340243902
83;0,219054825301205
84;0,21879823452381
85;0,218451131764706
86;0,217971586046512
87;0,21748868045977
88;0,217096151136364
89;0,216792946067416
90;0,216597706666667
91;0,216551543956044
92;0,216443925
93;0,216439004301075
94;0,216696863829787
95;0,216915595789474
96;0,217069602083333
97;0,217414771134021
98;0,217591645918367
99;0,217778886868687
100;0,218084497
101;0,218274257425743
102;0,218217842156863
103;0,218392826213592
104;0,218427746153846
105;0,218271927619048
106;0,218103863207547
107;0,217909185046729
108;0,2178269
109;0,217600503669725
110;0,217378950909091
111;0,217013206306306
112;0,216764749107143
113;0,216640628318584
114;0,216423029824561
115;0,216366649565217
116;0,216389893965517
117;0,216687
118;0,216774830508475
119;0,216846020168067
120;0,216862365833333
121;0,216866325619835
122;0,216993055737705
123;0,217097054471545
124;0,217209568548387
125;0,2172249968
126;0,21704031984127
127;0,216812707874016
128;0,216579309375
129;0,216452960465116
130;0,216176305384615
131;0,215920564885496
132;0,215616102272727
133;0,215427634586466
134;0,215311241791045
135;0,215382522222222
136;0,215241311029412
137;0,215098510218978
138;0,214931063768116
139;0,214801730935252
140;0,214561177142857
141;0,214312957446809
142;0,214033147183099
143;0,213813135664336
144;0,213573415277778
145;0,213316191034483
146;0,21294558630137
147;0,212627960544218
148;0,212313212162162
149;0,211979883892617
150;0,211663295333333
151;0,211322966887417
152;0,210998076973684
153;0,21067174248366
154;0,210433600649351
155;0,210283321290323
156;0,210074252564103
157;0,209903113375796
158;0,209775427848101
159;0,209666556603774
160;0,209609878125
161;0,209545370807453
162;0,209580303703704
163;0,209634828834356
164;0,209721954268293
165;0,209892760606061
166;0,210565197590361
167;0,210774129341317
168;0,21098125952381
169;0,211096233136095
170;0,211104951176471
171;0,211176448538012
172;0,21112140872093
173;0,21110924566474
174;0,211085045402299
175;0,211095371428571
176;0,21108523125
177;0,211177178531073
178;0,211319114606742
179;0,211498839106145
180;0,211991212222222
181;0,212150327071823
182;0,212266630769231
183;0,212377333333333
184;0,212466049456522
185;0,21250499027027
186;0,21248861344086
187;0,212434512299465
188;0,212384126595745
189;0,212324249206349
190;0,212264977368421
191;0,212170339790576
192;0,212062334895833
193;0,212719458549223
194;0,215199629896907
195;0,217299997948718
196;0,218090113265306
197;0,218556611675127
198;0,219378824747475
199;0,219643001507538
200;0,220026277
201;0,221093910945274
202;0,221510207425743
203;0,221716192610837
204;0,221864557843137
205;0,221870524390244
206;0,221872427669903
207;0,221830376811594
208;0,221783910576923
209;0,221640811961722
210;0,221836538095238
211;0,222256819905213
212;0,222570247169811
213;0,222673492488263
214;0,222932893925234
215;0,223014481395349
216;0,223113066203704
217;0,223100990322581
218;0,22303810733945
219;0,222943574885845
220;0,223150993181818
221;0,223266730769231
222;0,223294556756757
223;0,223211553363229
224;0,223135129910714
225;0,223087925333333
226;0,223148146460177
227;0,223156207929515
228;0,22310121622807
229;0,2229498930131
230;0,222781253043478
231;0,222649785714286
232;0,222634649137931
233;0,222798419742489
234;0,222720173076923
235;0,222714242553191
236;0,222856068220339
237;0,223010872151899
238;0,223062699159664
239;0,223113859414226
240;0,223160285
241;0,223655506224066
242;0,22403536446281
243;0,22429035473251
244;0,224447762295082
245;0,224541896734694
246;0,22451322398374
247;0,224756643319838
248;0,224823722983871
249;0,224894834136546
250;0,224909824
251;0,224857318326693
252;0,224865637698413
253;0,224817239525692
254;0,224771301574803
255;0,224715641960784
256;0,224626738671875
257;0,224579375486381
258;0,22445985503876
259;0,224361880694981
260;0,224311805
261;0,224221749425287
262;0,224124082061069
263;0,224051419391635
264;0,223996659848485
265;0,223915381509434
266;0,223849673308271
267;0,22377786329588
