1;3243211;00:00:00.0577044;0.0577044
2;3242405;00:00:00.1755738;0.0877869
3;3242405;00:00:00.2615821;0.0871940333333333
4;3242405;00:00:00.3400153;0.085003825
5;3242405;00:00:00.4242116;0.08484232
6;3242405;00:00:00.5085778;0.0847629666666667
7;3242405;00:00:00.5846454;0.0835207714285714
8;3242405;00:00:00.6707242;0.083840525
9;3242405;00:00:00.7568323;0.0840924777777778
10;3241933;00:00:00.8374347;0.08374347
11;3241933;00:00:00.9241375;0.0840125
12;3241933;00:00:01.0129332;0.0844111
13;3241933;00:00:01.0965510;0.0843500769230769
14;3239263;00:00:01.1760513;0.0840036642857143
15;3239263;00:00:01.2635249;0.0842349933333333
16;3234887;00:00:01.3491705;0.08432315625
17;3232644;00:00:01.4320390;0.0842375882352941
18;3231681;00:00:01.5124161;0.0840231166666667
19;3231681;00:00:01.5970009;0.0840526789473684
20;3231681;00:00:01.6836337;0.084181685
21;3231681;00:00:01.7720295;0.0843823571428571
22;3231681;00:00:01.8504674;0.0841121545454545
23;3231681;00:00:01.9357424;0.0841627130434782
24;3231681;00:00:02.0164430;0.0840184583333333
25;3231681;00:00:02.0969824;0.083879296
26;3231681;00:00:02.1735515;0.0835981346153846
27;3231681;00:00:02.2579409;0.0836274407407407
28;3231681;00:00:02.3358917;0.0834247035714286
29;3230446;00:00:02.4216969;0.0835067896551724
30;3228334;00:00:02.5080900;0.083603
31;3228334;00:00:02.5926239;0.0836330290322581
32;3228334;00:00:02.6709123;0.083466009375
33;3228334;00:00:02.7564030;0.0835273636363636
34;3227360;00:00:02.8318350;0.0832892647058824
35;3227303;00:00:02.9186309;0.0833894542857143
36;3227303;00:00:03.0057775;0.0834938194444444
37;3227303;00:00:03.0832647;0.0833314783783784
38;3227303;00:00:03.1699720;0.0834203157894737
39;3227303;00:00:03.2565546;0.0835014
40;3227303;00:00:03.3394746;0.083486865
41;3226907;00:00:03.4203185;0.0834224024390244
42;3226464;00:00:03.5125225;0.0836314880952381
43;3226464;00:00:03.5933601;0.0835665139534884
44;3226464;00:00:03.6801882;0.0836406409090909
45;3226464;00:00:03.7662832;0.0836951822222222
46;3226464;00:00:03.8505753;0.0837081586956522
47;3225125;00:00:03.9274919;0.0835636574468085
48;3224426;00:00:04.0125587;0.0835949729166667
49;3224426;00:00:04.0974005;0.0836204183673469
50;3224426;00:00:04.1753493;0.083506986
51;3224217;00:00:04.2606130;0.083541431372549
52;3224217;00:00:04.3457457;0.0835720326923077
53;3224217;00:00:04.4255601;0.0835011339622641
54;3222339;00:00:04.5115321;0.0835468907407407
55;3222339;00:00:04.5966674;0.0835757709090909
56;3222339;00:00:04.6785919;0.0835462839285714
57;3222339;00:00:04.7667517;0.0836272228070175
58;3221414;00:00:04.8460400;0.0835524137931034
59;3220999;00:00:04.9317749;0.0835894050847458
60;3220999;00:00:05.0108979;0.083514965
61;3220226;00:00:05.0957811;0.0835373950819672
62;3220226;00:00:05.1802022;0.0835516483870968
63;3219898;00:00:05.2599143;0.0834907031746032
64;3219898;00:00:05.3457690;0.083527640625
65;3219735;00:00:05.4294936;0.0835306707692308
66;3219735;00:00:05.5168077;0.0835879954545454
67;3219575;00:00:05.6024510;0.083618671641791
68;3219575;00:00:05.6844784;0.0835952705882353
69;3219338;00:00:05.7610970;0.0834941594202898
70;3217558;00:00:05.8408249;0.0834403557142857
71;3214910;00:00:05.9265229;0.0834721535211268
72;3214910;00:00:06.0107589;0.0834827625
73;3213794;00:00:06.0972545;0.0835240342465753
74;3213794;00:00:06.1817133;0.0835366662162162
75;3213460;00:00:06.2612122;0.0834828293333333
76;3213460;00:00:06.3468571;0.0835112776315789
77;3213460;00:00:06.4312153;0.0835222766233766
78;3213460;00:00:06.5178956;0.0835627641025641
79;3212822;00:00:06.6003564;0.0835488151898734
80;3211977;00:00:06.6797025;0.08349628125
81;3210565;00:00:06.7657992;0.0835283851851852
82;3210565;00:00:06.8437612;0.0834605024390244
83;3210565;00:00:06.9274823;0.0834636421686747
84;3210565;00:00:07.0068923;0.0834153845238095
85;3210565;00:00:07.0924383;0.0834404505882353
86;3210565;00:00:07.1776413;0.0834609453488372
87;3210114;00:00:07.2602758;0.0834514459770115
88;3210114;00:00:07.3420648;0.0834325545454545
89;3210114;00:00:07.4269394;0.0834487573033708
90;3210114;00:00:07.5123713;0.0834707922222222
91;3210114;00:00:07.5987352;0.0835025846153846
92;3209612;00:00:07.6786458;0.0834635413043478
93;3209612;00:00:07.7601229;0.0834421817204301
94;3209612;00:00:07.8388060;0.0833915531914894
95;3209091;00:00:07.9223850;0.0833935263157895
96;3208121;00:00:08.0100829;0.0834383635416667
97;3208121;00:00:08.0973108;0.083477430927835
98;3205023;00:00:08.1818069;0.0834878255102041
99;3205023;00:00:08.2589667;0.0834239060606061
100;3205023;00:00:08.3457909;0.083457909
101;3204894;00:00:08.4310725;0.0834759653465346
102;3204894;00:00:08.5202436;0.0835318
103;3203553;00:00:08.6054963;0.0835485077669903
104;3203553;00:00:08.6846138;0.0835059019230769
105;3203345;00:00:08.7688529;0.0835128847619048
106;3203345;00:00:08.8522554;0.0835118433962264
107;3202238;00:00:08.9288632;0.0834473196261682
108;3202238;00:00:09.0146862;0.0834693166666667
109;3202238;00:00:09.0902602;0.0833968825688073
110;3202238;00:00:09.1724538;0.0833859436363636
111;3201164;00:00:09.2525542;0.0833563441441441
112;3201134;00:00:09.3349337;0.0833476223214286
113;3199008;00:00:09.4140418;0.0833101044247788
114;3197858;00:00:09.5005790;0.0833384122807018
115;3197858;00:00:09.5858329;0.0833550686956522
116;3197858;00:00:09.6722945;0.083381849137931
117;3197148;00:00:09.7573258;0.083395947008547
118;3196348;00:00:09.8431525;0.0834165466101695
119;3195765;00:00:09.9200847;0.083362056302521
120;3195765;00:00:10.0041866;0.0833682216666667
121;3195765;00:00:10.0826536;0.0833277157024793
122;3195765;00:00:10.1661213;0.0833288631147541
123;3194543;00:00:10.2454655;0.0832964674796748
124;3194543;00:00:10.3310644;0.083315035483871
125;3194543;00:00:10.4165255;0.083332204
126;3194543;00:00:10.5011141;0.0833421753968254
127;3194543;00:00:10.5771063;0.0832843015748031
128;3194543;00:00:10.6620710;0.0832974296875
129;3194543;00:00:10.7414883;0.0832673511627907
130;3194543;00:00:10.8242801;0.0832636930769231
131;3194543;00:00:10.9042953;0.0832388954198473
132;3194543;00:00:10.9910533;0.0832655553030303
133;3194543;00:00:11.0764223;0.0832813706766917
134;3192289;00:00:11.1525189;0.0832277529850746
135;3192289;00:00:11.2397850;0.0832576666666667
136;3192289;00:00:11.3175437;0.0832172330882353
137;3187744;00:00:11.4012046;0.0832204715328467
138;3187744;00:00:11.4866833;0.0832368355072464
139;3187744;00:00:11.5669947;0.0832157892086331
140;3187379;00:00:11.6541777;0.0832441264285714
141;3187379;00:00:11.7415573;0.0832734560283688
142;3187379;00:00:11.8269427;0.0832883288732394
143;3186570;00:00:11.9044610;0.083247979020979
144;3186570;00:00:11.9897629;0.0832622423611111
145;3186570;00:00:12.0736340;0.0832664413793103
146;3186570;00:00:12.1518900;0.0832321232876712
147;3186570;00:00:12.2363102;0.0832402054421769
148;3184199;00:00:12.3165767;0.0832201128378378
149;3180867;00:00:12.4032011;0.0832429604026846
150;3180867;00:00:12.4896498;0.083264332
151;3180154;00:00:12.5640632;0.0832057165562914
152;3180154;00:00:12.6508269;0.0832291243421053
153;3180154;00:00:12.7364232;0.0832445960784314
154;3180154;00:00:12.8156510;0.083218512987013
155;3180154;00:00:12.8991463;0.0832202987096774
156;3180154;00:00:12.9854099;0.083239807051282
157;3180154;00:00:13.0647991;0.0832152808917197
158;3179722;00:00:13.1481615;0.0832162120253164
159;3179269;00:00:13.2255703;0.0831796874213836
160;3179269;00:00:13.3144759;0.083215474375
161;3178480;00:00:13.4010456;0.0832363080745342
162;3177936;00:00:13.4791375;0.0832045524691358
